tconst	ordering	nconst	category	job	characters
tt26896547	3	nm11129028	actor		"[""Dr. Surjyo Sengupta""]"
tt26896547	4	nm5448327	actor		
tt26896547	5	nm5071081	actress		
tt26896547	6	nm11190214	actress		
tt26896547	7	nm4482523	actor		
tt26896547	8	nm11668658	actress		
tt26896547	9	nm10377633	actress		
tt26896547	10	nm15712794	actor		
tt26896563	1	nm1387306	actor		
tt26896563	2	nm2054751	actress		
tt26896563	3	nm1739500	actress		
tt26896563	4	nm1569756	actor		
tt26896563	5	nm14596320	actress		
tt26896563	6	nm12241935	actress		"[""Rohini""]"
tt26896563	7	nm15445836	actor		"[""Marriage Register""]"
tt26896992	1	nm13209045	actor		
tt26896992	2	nm10611639	actress		
tt26896992	3	nm0149842	actor		
tt26896992	4	nm14843891	actor		
tt26896992	5	nm7723112	actress		
tt26896992	6	nm14843892	actress		
tt26896992	7	nm10114481	actor		
tt26897692	1	nm4655938	self		"[""Self - Host""]"
tt26897692	2	nm6635591	self		"[""Self - Host""]"
tt26897692	3	nm5360319	self		"[""Self - Police Pundit""]"
tt26897692	4	nm12175409	self		"[""Self - Showbiz Pundit""]"
tt26897692	5	nm7004041	self		"[""Self - Sports Presenter""]"
tt26899780	1	nm0016041	actor		
tt26899780	2	nm0029176	actor		
tt26899780	3	nm0070733	actress		
tt26899780	4	nm0104723	actress		
tt26899780	5	nm0328346	actress		
tt26899780	6	nm0378856	actor		
tt26899780	7	nm0492021	actor		
tt26899780	8	nm0506293	actor		
tt26899780	9	nm0896897	actor		
tt26899780	10	nm0275113	director		
tt26899780	11	nm1764864	writer		
tt26899780	12	nm5612930	writer		
tt26901939	1	nm0083222	actress		
tt26901939	2	nm0513544	actor		
tt26901939	3	nm1023969	actress		
tt26901939	4	nm0406449	actress		
tt26901939	5	nm1056920	actor		
tt26901939	6	nm0481350	actress		
tt26901939	7	nm0547580	actor		
tt26901939	8	nm0749034	actor		
tt26901939	9	nm0846746	actress		
tt26901939	10	nm0219175	director		
tt26901939	11	nm0553860	writer		
tt26901939	12	nm0265327	producer	producer	
tt26910555	1	nm4655938	self		"[""Self - Host""]"
tt26910555	2	nm6635591	self		"[""Self - Host""]"
tt26910555	3	nm5360319	self		"[""Self - Police Pundit""]"
tt26910555	4	nm12175409	self		"[""Self - Showbiz Pundit""]"
tt26910555	5	nm5900240	self		"[""Self - Political Pundit""]"
tt26910555	6	nm7004041	self		"[""Self - Sports Presenter""]"
tt26918829	1	nm0598824	actress		"[""María Elena del Junco""]"
tt26918829	2	nm0598824	actress		"[""Sor Elena""]"
tt26918829	3	nm0145027	actor		"[""Alberto 'Albertico' Limonta""]"
tt26918829	4	nm0328490	actress		"[""Isabel Cristina del Junco""]"
tt26918829	5	nm0097734	actress		
tt26918829	6	nm0246299	actor		"[""Jorge Luis Armenteros""]"
tt26918829	7	nm1096787	actress		"[""Doña Clemencia del Junco""]"
tt26918829	8	nm1395950	actress		"[""Mamá Dolores""]"
tt26918829	9	nm0673428	actor		
tt26918829	10	nm0729192	actor		"[""Don Rafael del Junco""]"
tt26918829	11	nm0796350	actress		"[""Matilde del Junco""]"
tt26918829	12	nm0953883	director		
tt26918829	13	nm0128785	writer	radioplay	
tt26918829	14	nm3187646	producer	producer	
tt2693412	1	nm1413071	director		
tt26935969	1	nm13541694	self		"[""Self - Presenter""]"
tt2693958	1	nm5514536	director		
tt2693958	2	nm5516305	director		
tt2693958	3	nm2528551	producer	producer	
tt26940211	1	nm0347242	actress		"[""Doctora""]"
tt26940211	2	nm0493719	actress		"[""Sonia""]"
tt26940211	3	nm0891830	actor		"[""Bruno""]"
tt26940211	4	nm0042919	actress		"[""María Julia""]"
tt26940211	5	nm0752246	actor		"[""Raúl""]"
tt26940211	6	nm0209316	actress		"[""Emilia""]"
tt26940211	7	nm0844752	actor		"[""Eduardo""]"
tt26940211	8	nm0016107	actress		"[""Laura""]"
tt26940211	9	nm0683831	actress		"[""Amanda Serrano""]"
tt26940211	10	nm0737924	actor		"[""Alfredo""]"
tt26940211	11	nm0423053	director		
tt26940211	12	nm0313247	writer		
tt26940211	13	nm1091629	writer	story	
tt26940211	14	nm0683831	producer	producer	
tt26940211	15	nm11483991	cinematographer	cinematographer	
tt26941471	1	nm0523627	self		"[""Self - Host""]"
tt26966469	1	nm8409285	actor		"[""Thomas (US)""]"
tt26966469	2	nm12551046	actor		"[""Diesel (US)""]"
tt26966469	3	nm13406454	actor		"[""Thomas (UK)""]"
tt26966469	4	nm13406455	actor		"[""Diesel (UK)""]"
tt26966469	5	nm13406456	actress		"[""Kana (UK)""]"
tt26966469	6	nm9635983	actress		"[""Kana (US)""]"
tt26966469	7	nm9352014	actress		"[""Sandy""]"
tt26966469	8	nm9352014	actress		"[""Sandy (US)""]"
tt26966469	9	nm7592841	actor		"[""Percy (UK)""]"
tt26966469	10	nm10304349	actor		"[""Percy (US)""]"
tt26966469	11	nm9049243	actress		"[""Nia (US)""]"
tt2698724	1	nm0000081	self		"[""Self - Guest""]"
tt2698724	2	nm0086417	composer		
tt2699130	1	nm0146900	actress		"[""Julie Carp""]"
tt2699130	2	nm0165905	actress		"[""Eileen Grimshaw""]"
tt2699130	3	nm1715378	actress		"[""Kirsty Soames""]"
tt2699130	4	nm2882021	actress		"[""Tina McIntyre""]"
tt2699130	5	nm0926456	actress		"[""Sally Webster""]"
tt2699130	6	nm0172552	actress		"[""Stella Price""]"
tt2699130	7	nm0564037	actress		"[""Fiz Stape""]"
tt2699130	8	nm0357005	actor		"[""Tyrone Dobbs""]"
tt2699130	9	nm0494663	actor		"[""Kevin Webster""]"
tt2699130	10	nm2382197	actress		"[""Anna Windass""]"
tt2699130	11	nm0696136	director		
tt2699130	12	nm0020814	writer	written by	
tt2699130	13	nm0912726	writer	creator	
tt2699130	14	nm0172773	producer	producer	
tt2699696	1	nm5177123	self		"[""Self""]"
tt2699696	2	nm4739686	self		"[""Self""]"
tt27003754	1	nm13406454	actor		"[""Thomas (UK)""]"
tt27003754	2	nm8409285	actor		"[""Thomas (US)""]"
tt27003754	3	nm9352014	actress		"[""Sandy (US)""]"
tt27003754	4	nm13406458	actress		"[""Sandy (UK)""]"
tt27003754	5	nm13406455	actor		"[""Diesel (UK)""]"
tt27003754	6	nm12551046	actor		"[""Diesel (US)""]"
tt27003754	7	nm13406457	actress		"[""Carly (UK)""]"
tt27003754	8	nm5199313	actress		"[""Carly (US)""]"
tt27009032	1	nm12450343	actor		
tt27009032	2	nm14620784	actress		
tt27009032	3	nm13969748	actor		
tt27009032	4	nm14620785	actress		
tt27009032	5	nm6763410	actor		
tt27012094	1	nm2226705	self		"[""Self""]"
tt27012094	2	nm10865852	self		"[""Self""]"
tt27012094	3	nm9258680	self		"[""Self - Host""]"
tt27026944	1	nm14620784	actress		
tt27026944	2	nm6763410	actor		
tt27026944	3	nm14620785	actress		
tt27026944	4	nm12450343	actor		
tt27026944	5	nm13969748	actor		
tt27026944	6	nm10622967	director		
tt27026944	7	nm6352729	writer		
tt27026944	8	nm10641731	writer		
tt27026944	9	nm10831987	writer		
tt27026944	10	nm0788171	writer		
tt27026944	11	nm14620787	cinematographer		
tt27026944	12	nm14620788	editor		
tt2703264	1	nm0756929	self		"[""Self - Host""]"
tt2703264	2	nm1365860	self		"[""Self - Announcer""]"
tt2703264	3	nm0001846	self		"[""Self - Hostess""]"
tt2703264	4	nm0181656	director		
tt2703264	5	nm0272861	editor		
tt2703264	6	nm0396128	production_designer		
tt27043420	1	nm1409893	self		"[""Self - Host""]"
tt27043420	2	nm4662485	self		"[""Self - Host""]"
tt27043425	1	nm1409893	self		"[""Self - Host""]"
tt27043425	2	nm4662485	self		"[""Self - Host""]"
tt27046989	1	nm13861247	actress		
tt27046989	2	nm13871920	actress		
tt27046989	3	nm13449849	actress		
tt27051979	1	nm3294868	self		"[""Self - Pretender""]"
tt27051979	2	nm0854347	self		"[""Self - Pretender""]"
tt27051979	3	nm2545789	self		"[""Self - Pretender""]"
tt27051979	4	nm1391708	self		"[""Self - Pretender""]"
tt27051979	5	nm0864875	self		"[""Self - Pretender""]"
tt27051979	6	nm0842505	self		"[""Self - Pretender""]"
tt27051979	7	nm0106237	self		"[""Self - Pretender""]"
tt27051979	8	nm15938619	self		"[""Self - Pretender""]"
tt27051979	9	nm11782323	self		"[""Self - Pretender""]"
tt27051979	10	nm0787715	self		"[""Self - Pretender""]"
tt27073557	1	nm1519747	self		"[""Self""]"
tt27073557	2	nm14551986	self		"[""Self""]"
tt27073557	3	nm0110293	self		"[""Self""]"
tt27073557	4	nm0110294	self		"[""Self""]"
tt27073557	5	nm7183981	self		"[""Self""]"
tt27073557	6	nm14635555	self		"[""Self""]"
tt27073557	7	nm14635557	self		"[""Self""]"
tt27073557	8	nm3870719	self		"[""Self - Host""]"
tt27073557	9	nm14635556	self		"[""Self""]"
tt27073557	10	nm14531466	self		"[""Self""]"
tt27075691	1	nm0812026	writer	written by	
tt27075691	2	nm0813960	writer	written by	
tt27075691	3	nm0255034	writer	written by	
tt27075691	4	nm1114256	writer	written by	
tt27075691	5	nm1116661	producer	producer	
tt2708022	1	nm3095401	actor		"[""Eduardo Sotelli""]"
tt2708022	2	nm3608191	actress		"[""Amanda Almeida Varela""]"
tt2708022	3	nm1189284	actress		"[""Aline Almeida Varela""]"
tt2708022	4	nm0197565	actress		"[""Vera Almeida Varela""]"
tt2708022	5	nm0180589	actor		"[""Olavo Almeida Varela""]"
tt2708022	6	nm1540753	actor		"[""Vitor Almeida Varela""]"
tt2708022	7	nm0009495	actor		"[""Dante Vasconcelos""]"
tt2708022	8	nm0417249	actress		"[""Loreta""]"
tt2708022	9	nm0958604	actor		"[""Rodrigo Sotelli""]"
tt2708022	10	nm2837404	actor		"[""Flávio Souza""]"
tt2708022	11	nm0106039	writer	novel	
tt2708022	12	nm3235332	writer	story	
tt2708022	13	nm3400839	writer	collaborating writer	
tt2708022	14	nm9822173	writer	creator	
tt27113661	1	nm2960333	actress		
tt27113661	2	nm7833633	actor		
tt27113661	3	nm5267183	actress		
tt27113661	4	nm14642142	actress		
tt27113661	5	nm2994393	actress		
tt27113661	6	nm4825523	actor		
tt27113661	7	nm16033819	actress		"[""Manini""]"
tt27113661	8	nm16005725	actress		
tt27113661	9	nm16005724	actress		
tt27113661	10	nm2718834	actor		
tt27114042	1	nm1625897	self		"[""Self - Presenter""]"
tt27114042	2	nm7568983	self		"[""Self - Presenter""]"
tt27114042	3	nm5145657	self		"[""Self""]"
tt27117746	1	nm3253318	actor		
tt27117746	2	nm0348490	actor		
tt27117746	3	nm1322989	actress		
tt27117746	4	nm13408979	actor		
tt27117746	5	nm2368423	actor		
tt27117746	6	nm14632169	actress		
tt27117746	7	nm2332280	actor		
tt27117746	8	nm2086798	actor		
tt27117746	9	nm11792785	director		
tt27117746	10	nm14632168	writer		
tt27117746	11	nm14632167	writer		
tt27121219	1	nm5516500	actress		"[""Bhumi""]"
tt27121219	2	nm12877130	actress		"[""Pournima""]"
tt27121219	3	nm12231501	actor		"[""Akash Lavdya""]"
tt27121219	4	nm13616529	actor		"[""Prashant Desai""]"
tt27121219	5	nm10594843	actor		
tt27121219	6	nm4668554	actress		
tt27121219	7	nm4147653	actress		
tt27121219	8	nm3848004	actress		
tt27121219	9	nm6055557	actress		
tt27121219	10	nm9747501	actor		"[""Dr.Aagashe""]"
tt27122863	1	nm11791901	self		"[""Self - Host""]"
tt27122863	2	nm4618207	self		"[""Self - Host""]"
tt27122863	3	nm11698891	self		"[""Self - Meteorologist""]"
tt27122863	4	nm11534427	self		"[""Self - Reporter""]"
tt27122863	5	nm1716645	self		"[""Self""]"
tt27122863	6	nm4204436	self		"[""Self""]"
tt27122863	7	nm9461303	self		"[""Self""]"
tt27122863	8	nm14046678	self		"[""Self""]"
tt27122863	9	nm13928691	self		"[""Self""]"
tt27122863	10	nm2899975	self		"[""Self""]"
tt27122863	11	nm2341780	director		
tt27122863	12	nm12118750	producer	producer	
tt27122863	13	nm12558372	editor		
tt27122863	14	nm4152002	editor		
tt27122863	15	nm1459126	editor		
tt27122863	16	nm12382816	editor		
tt27123271	1	nm16223143	actor		"[""Tadas Satkus (young)""]"
tt27123271	2	nm2217556	actor		"[""Pranas Satkus""]"
tt27123271	3	nm3997054	actor		"[""Matas""]"
tt27123271	4	nm3997054	actor		"[""Matas Sauka""]"
tt27123271	5	nm7701129	actress		"[""Inga""]"
tt27123271	6	nm1815886	actor		"[""Zupis""]"
tt27123271	7	nm4281935	actor		"[""Tadas Satkus""]"
tt27123271	8	nm12504562	actor		"[""Matas (kid)""]"
tt27123271	9	nm12307863	actress		"[""Guste (kid)""]"
tt27123271	10	nm10692634	actor		"[""Tadas (teenager)""]"
tt27123271	11	nm2664507	actress		"[""Virginija""]"
tt27146730	1	nm1625897	self		"[""Self - Presenter""]"
tt27146730	2	nm7568983	self		"[""Self - Presenter""]"
tt27146730	3	nm10951954	composer		
tt27157669	1	nm3627194	self		"[""Self - Host""]"
tt27157669	2	nm0307779	actress		"[""Lift Voice""]"
tt27157669	3	nm12830455	self		"[""Self""]"
tt27157669	4	nm17018312	actor		
tt27157669	5	nm4778075	self		"[""Self""]"
tt27157669	6	nm11981467	self		"[""Self""]"
tt27157669	7	nm5232494	director		
tt27157669	8	nm6272027	director	series director	
tt27157669	9	nm2420056	writer	scriptwriter	
tt27157669	10	nm8414744	producer	producer	
tt27157669	11	nm10061670	producer	producer	
tt27157669	12	nm11273402	producer	producer	
tt27157669	13	nm9006220	producer	producer	
tt27157669	14	nm7831144	composer	composer	
tt27157669	15	nm16453434	cinematographer	director of photography	
tt27157669	16	nm1410133	editor		
tt27157669	17	nm1449524	editor		
tt27157669	18	nm2113560	editor		
tt27157669	19	nm1914900	editor		
tt27157669	20	nm3011061	casting_director	casting_director	
tt27159491	1	nm1569756	actor		
tt27159491	2	nm1465831	actress		
tt27159491	3	nm1248021	actress		
tt27159491	4	nm3761681	actress		
tt27159491	5	nm11484453	actor		
tt27159491	6	nm10466494	actor		
tt27159491	7	nm14658826	actress		
tt27159524	1	nm14658838	actress		
tt27159524	2	nm14658839	actor		
tt27159524	3	nm12571500	actress		
tt27159524	4	nm5446485	actor		
tt27159524	5	nm3517951	actress		
tt27159524	6	nm1379755	actress		
tt27159524	7	nm9530880	actress		
tt27159524	8	nm3373988	actor		
tt27159524	9	nm3373432	actress		
tt27159524	10	nm16600763	actor		
tt27161705	1	nm8267245	actress		"[""Kinkori""]"
tt27161705	2	nm10948385	actor		"[""HOBAAD""]"
tt27161705	3	nm16554718	actress		
tt27161705	4	nm16064763	actor		"[""Dillaak""]"
tt27161705	5	nm14884815	actor		"[""Dev Joshi Friend""]"
tt27161705	6	nm2245971	actor		"[""Baalveer's Dada Ji""]"
tt27161705	7	nm11375586	actor		"[""Vicky""]"
tt27161705	8	nm9346920	actor		"[""Baalveer""]"
tt27161705	9	nm9346920	actor		"[""Veer Bhardwaj""]"
tt27161705	10	nm14645034	actor		"[""Ravi""]"
tt27161705	11	nm7328059	actor		"[""Diwakar ( Society Neighbor)""]"
tt27193225	1	nm4010671	actor		"[""Ah Sahm""]"
tt27193225	2	nm2138746	actress		"[""Ah Toy""]"
tt27193225	3	nm0864937	actor		"[""Young Jun""]"
tt27193225	4	nm3999319	actress		"[""Mai Ling""]"
tt27193225	5	nm1240908	actor		"[""Bill O'Hara""]"
tt27193225	6	nm2746504	actor		"[""Dylan Leary""]"
tt27193225	7	nm4534594	actor		"[""Richard Lee""]"
tt27193225	8	nm1229640	actor		"[""Wang Chao""]"
tt27193225	9	nm0456810	actor		"[""Walter Buckley""]"
tt27193225	10	nm0707214	actress		"[""Nellie Davenport""]"
tt27193225	11	nm8663041	director		
tt27193225	12	nm0000045	writer	based on the writings of	
tt27193225	13	nm2267086	writer	created by	
tt27193225	14	nm8707261	writer	written by	
tt27193225	15	nm2292377	producer	producer	
tt27193225	16	nm5535928	producer	producer	
tt27193225	17	nm0680205	producer	producer	
tt27193225	18	nm1208494	cinematographer	director of photography	
tt27193225	19	nm0445140	editor		
tt27193225	20	nm0331997	production_designer		
tt27194652	1	nm4024158	actress		"[""Moon Girl""]"
tt27194652	2	nm4024158	actress		"[""Lunella""]"
tt27194652	3	nm0851317	actor		"[""Devil Dinosaur""]"
tt27194652	4	nm1854664	actor		"[""James Jr.""]"
tt27194652	5	nm0930637	actor		"[""Rudy""]"
tt27194652	6	nm2842971	actress		"[""Casey""]"
tt27194652	7	nm3550886	actress		"[""Adria""]"
tt27194652	8	nm1456471	actress		"[""Additional Voices""]"
tt27194652	9	nm14749979	actor		"[""Teen Fan""]"
tt27194652	10	nm0005569	actress		"[""Mimi""]"
tt27194652	11	nm0000401	actor		"[""Foster""]"
tt27194652	12	nm8795974	director		
tt27194652	13	nm5000378	director	supervising director	
tt27194652	14	nm5821032	writer	written by	
tt27194652	15	nm0397377	writer	story editor	
tt27194652	16	nm1009988	writer	story editor	
tt27194652	17	nm0521425	writer	developed by	
tt27194652	18	nm0974662	producer	producer	
tt27194652	19	nm2918192	producer	producer	
tt27194652	20	nm1277289	composer		
tt27194652	21	nm3858487	editor		
tt27194652	22	nm8819054	casting_director		
tt27194652	23	nm0238397	casting_director		
tt27194652	24	nm4889447	casting_director		
tt27202728	1	nm9198255	self		"[""Self - Host""]"
tt27202728	2	nm2103949	self		"[""Self""]"
tt27202728	3	nm6404555	self		"[""Self""]"
tt27202728	4	nm5717841	self		"[""Self""]"
tt27202728	5	nm4897205	self		"[""Self""]"
tt27202728	6	nm2213653	self		"[""Self""]"
tt27206900	1	nm2335163	actress		"[""Kim""]"
tt27206900	2	nm1876087	actress		"[""Jenn""]"
tt27206900	3	nm4299374	director		
tt27206900	4	nm1876087	writer	creator	
tt27206900	5	nm2335163	producer	producer	
tt27206900	6	nm4299374	producer	producer	
tt27207691	1	nm1429445	director		
tt27207691	2	nm9596531	writer		
tt27207691	3	nm2698418	writer		
tt27207691	4	nm5489908	composer		
tt27207691	5	nm16348534	editor		
tt27207972	1	nm1429445	director		
tt27207972	2	nm2694693	writer		
tt27207972	3	nm5489908	composer		
tt27207972	4	nm16348506	editor		
tt27207972	5	nm16348534	editor		
tt27217721	1	nm12930298	self		"[""Self""]"
tt27217721	2	nm12930298	director		
tt27217721	3	nm12930298	producer	executive producer	
tt2722846	1	nm5513499	self		"[""Self - Medic""]"
tt2722846	2	nm5513462	self		"[""Self - Medic""]"
tt2722846	3	nm5513916	self		"[""Self - Medic""]"
tt2724378	1	nm5536359	self		"[""Self - Host""]"
tt2724378	2	nm5536359	self		"[""Self""]"
tt2724378	3	nm4728562	self		"[""Self - Host""]"
tt2724378	4	nm0130733	self		"[""Self - Host""]"
tt2724378	5	nm0130733	self		"[""Self""]"
tt2724378	6	nm3387543	self		"[""Self - Host""]"
tt2724378	7	nm5557688	self		"[""Self - Host""]"
tt2724378	8	nm5557688	self		"[""Self - Guest""]"
tt2724378	9	nm5587501	self		"[""Self - Host""]"
tt2724378	10	nm1885536	self		"[""Self - Host""]"
tt2724378	11	nm5594788	self		"[""Self - Host""]"
tt27253548	1	nm2054857	actress		"[""Yessi""]"
tt27253548	2	nm1286780	actress		"[""Marga""]"
tt27253548	3	nm2496164	actress		"[""Juani""]"
tt27253548	4	nm1126723	actor		"[""Paco Benjumea""]"
tt27253548	5	nm2046977	actor		"[""Òscar""]"
tt27253548	6	nm0142964	actor		"[""Fidel Amorós""]"
tt27253548	7	nm0616489	actor		"[""Peris""]"
tt27253548	8	nm1345596	actress		"[""Berta""]"
tt27253548	9	nm1991100	actress		"[""Helga Sendra""]"
tt27253548	10	nm2790667	actor		"[""Xavi""]"
tt27253548	11	nm1318340	director		
tt27253548	12	nm0244518	director		
tt27253548	13	nm0289513	director		
tt27253548	14	nm2677451	director		
tt27253548	15	nm1771556	writer		
tt27253548	16	nm0033520	writer	original idea	
tt27253548	17	nm1215923	writer		
tt27253548	18	nm0301788	writer	original idea	
tt27253548	19	nm2440113	producer	producer	
tt27253548	20	nm0347433	composer		
tt27253548	21	nm2858047	editor		
tt27253548	22	nm2504691	editor		
tt27253548	23	nm1733074	editor		
tt27253548	24	nm2907268	editor		
tt27253548	25	nm0035415	casting_director		
tt27253548	26	nm2206017	casting_director		
tt2725986	1	nm6921249	self		"[""Self""]"
tt2725986	2	nm2684209	self		"[""Self""]"
tt2725986	3	nm5535948	actress		"[""Hostess""]"
tt2725986	4	nm2468184	self		"[""Self""]"
tt2725986	5	nm0214446	self		"[""Self""]"
tt2725986	6	nm2976894	self		"[""Self""]"
tt2725986	7	nm2976890	self		"[""Self""]"
tt2725986	8	nm9531093	self		"[""Self - Yoga Teacher""]"
tt2725986	9	nm4283677	self		"[""Self""]"
tt2725986	10	nm5535958	self		"[""Self - Host""]"
tt27263888	1	nm11484453	actor		
tt27263888	2	nm1569756	actor		
tt27263888	3	nm1248021	actress		
tt27263888	4	nm3761681	actress		
tt27263888	5	nm14658826	actress		
tt27263888	6	nm1465831	actress		
tt27263888	7	nm10466494	actor		
tt27263888	8	nm5974300	director	creative director	
tt27263888	9	nm6538519	director	creative director	
tt27263888	10	nm11640510	writer		
tt27263888	11	nm11498494	writer		
tt27263888	12	nm10513154	producer	producer	
tt27263888	13	nm5974300	producer	producer	
tt27263888	14	nm11109213	cinematographer		
tt2726396	1	nm4878320	actress		"[""Lisa Adachi""]"
tt2726396	2	nm1058425	actress		"[""Isabella""]"
tt2726396	3	nm1058425	actress		"[""Isabela""]"
tt2726396	4	nm7196622	actor		"[""John Dickens""]"
tt2726396	5	nm3198152	actor		"[""Alan""]"
tt2726396	6	nm8735020	actress		"[""Nadia""]"
tt2726396	7	nm6369528	actress		"[""Kate""]"
tt2726396	8	nm9100322	actress		"[""Alice""]"
tt2726396	9	nm6940392	actress		"[""Yuki Sato""]"
tt2726396	10	nm6485568	actor		"[""Richard""]"
tt2726396	11	nm6192401	actress		"[""Andrea""]"
tt27279594	1	nm0520728	self		"[""Self - Host""]"
tt27279594	2	nm0006386	self		"[""Self""]"
tt27303133	1	nm12241935	actress		"[""Rohini""]"
tt27303133	2	nm2054751	actress		
tt27303133	3	nm1569756	actor		
tt27303133	4	nm14596320	actress		
tt27303133	5	nm1387306	actor		
tt27303133	6	nm1739500	actress		
tt27303133	7	nm14693579	director		
tt27303133	8	nm1918993	director		
tt27303133	9	nm14693578	writer		
tt27303133	10	nm13347941	writer		
tt27303133	11	nm13254061	writer		
tt27303133	12	nm13442803	cinematographer		
tt27303133	13	nm14693583	editor		
tt27327486	1	nm3439501	actress		
tt27327486	2	nm12102109	actress		"[""Shyama""]"
tt27327486	3	nm11578971	actor		
tt27327486	4	nm11579047	actor		
tt27327486	5	nm14947189	actress		
